split,date,event_id,fight_id,label_method,label_finish_round,label_total_fight_seconds,label_time_format,scheduled_rounds,schedule_basis,over_3_5,finish_before_round_4,decision,explicit_schedule
development,2019-10-12,0941df56f6ac954b,70f01e9ff0b4e519,KO/TKO,3,797.0,,3,assumed_three_round_early_finish,False,True,False,False
development,2019-10-12,0941df56f6ac954b,18dde81d45ac2232,SUB,1,188.0,,3,assumed_three_round_early_finish,False,True,False,False
development,2019-10-12,0941df56f6ac954b,c5b8a996eff18540,U-DEC,3,900.0,,3,inferred_from_decision_duration,False,True,True,False
development,2019-10-12,0941df56f6ac954b,6a0217099efee13f,KO/TKO,3,885.0,,3,assumed_three_round_early_finish,False,True,False,False
development,2019-10-12,0941df56f6ac954b,25548d526c3a7587,SUB,2,421.0,,3,assumed_three_round_early_finish,False,True,False,False
development,2019-10-12,0941df56f6ac954b,834f67e96612cd6f,S-DEC,3,900.0,,3,inferred_from_decision_duration,False,True,True,False
development,2019-10-12,0941df56f6ac954b,bed2710e06dabe6a,S-DEC,3,900.0,,3,inferred_from_decision_duration,False,True,True,False
development,2019-10-12,0941df56f6ac954b,2d7f29ec900a8948,U-DEC,3,900.0,,3,inferred_from_decision_duration,False,True,True,False
development,2019-10-12,0941df56f6ac954b,f3169b755afcdc5b,KO/TKO,1,104.0,,3,assumed_three_round_early_finish,False,True,False,False
development,2019-10-12,0941df56f6ac954b,707ba52845d399c9,U-DEC,3,900.0,,3,inferred_from_decision_duration,False,True,True,False
development,2019-10-12,0941df56f6ac954b,f61f5adf7e0a80c4,U-DEC,5,1500.0,,5,inferred_from_decision_duration,True,False,True,False
development,2019-10-18,3ae10ac4df3df05c,1e3d3545b6dd13a7,U-DEC,3,900.0,,3,inferred_from_decision_duration,False,True,True,False
development,2019-10-18,3ae10ac4df3df05c,74b44635535cb290,SUB,2,518.0,,3,assumed_three_round_early_finish,False,True,False,False
development,2019-10-18,3ae10ac4df3df05c,26d75187369ecf2c,U-DEC,3,900.0,,3,inferred_from_decision_duration,False,True,True,False
development,2019-10-18,3ae10ac4df3df05c,38d6c2538ce6ec4c,KO/TKO,1,135.0,,3,assumed_three_round_early_finish,False,True,False,False
development,2019-10-18,3ae10ac4df3df05c,9c3fb95a1558b38d,U-DEC,3,900.0,,3,inferred_from_decision_duration,False,True,True,False
development,2019-10-18,3ae10ac4df3df05c,baf17e5e1fe1c744,U-DEC,3,900.0,,3,inferred_from_decision_duration,False,True,True,False
development,2019-10-18,3ae10ac4df3df05c,076c98ac0561521f,SUB,1,166.0,,3,assumed_three_round_early_finish,False,True,False,False
development,2019-10-18,3ae10ac4df3df05c,93f3e9b9f093ad57,S-DEC,3,900.0,,3,inferred_from_decision_duration,False,True,True,False
development,2019-10-18,3ae10ac4df3df05c,7510b0c96f5707ea,KO/TKO,1,184.0,,3,assumed_three_round_early_finish,False,True,False,False
development,2019-10-18,3ae10ac4df3df05c,57d989702ae72dc1,KO/TKO,1,93.0,,3,assumed_three_round_early_finish,False,True,False,False
development,2019-10-18,3ae10ac4df3df05c,d2dc6fb05ad78d80,U-DEC,3,900.0,,3,inferred_from_decision_duration,False,True,True,False
development,2019-10-18,3ae10ac4df3df05c,0d1d7cfb2a48d5ec,KO/TKO,1,103.0,,3,assumed_three_round_early_finish,False,True,False,False
development,2019-10-26,df05aa15b2d66f57,3d9aeef58dd0b51b,U-DEC,3,900.0,,3,inferred_from_decision_duration,False,True,True,False
development,2019-10-26,df05aa15b2d66f57,4ea4d0a73a90bfb0,S-DEC,3,900.0,,3,inferred_from_decision_duration,False,True,True,False
development,2019-10-26,df05aa15b2d66f57,cc477d322638ba30,KO/TKO,1,131.0,,3,assumed_three_round_early_finish,False,True,False,False
development,2019-10-26,df05aa15b2d66f57,a4527094aa107b55,U-DEC,3,900.0,,3,inferred_from_decision_duration,False,True,True,False
development,2019-10-26,df05aa15b2d66f57,1c91deb42b991d18,U-DEC,3,900.0,,3,inferred_from_decision_duration,False,True,True,False
development,2019-10-26,df05aa15b2d66f57,1f9a6f2120835615,S-DEC,3,900.0,,3,inferred_from_decision_duration,False,True,True,False
development,2019-10-26,df05aa15b2d66f57,89266a872e1f92d9,U-DEC,3,900.0,,3,inferred_from_decision_duration,False,True,True,False
development,2019-10-26,df05aa15b2d66f57,41b75c9222c33cdf,SUB,3,886.0,,3,assumed_three_round_early_finish,False,True,False,False
development,2019-10-26,df05aa15b2d66f57,b2d05ae88f820421,SUB,1,122.0,,3,assumed_three_round_early_finish,False,True,False,False
development,2019-10-26,df05aa15b2d66f57,3162ae3ccbf785ac,M-DEC,3,900.0,,3,inferred_from_decision_duration,False,True,True,False
development,2019-10-26,df05aa15b2d66f57,241a0833e1c76804,SUB,3,834.0,,3,assumed_three_round_early_finish,False,True,False,False
development,2019-11-02,fd87b1bbfcde9d5e,d7cbe2f23d75afd1,S-DEC,3,900.0,,3,inferred_from_decision_duration,False,True,True,False
development,2019-11-02,fd87b1bbfcde9d5e,a6c29d2cb319d923,KO/TKO,3,723.0,,3,assumed_three_round_early_finish,False,True,False,False
development,2019-11-02,fd87b1bbfcde9d5e,515ecc54219bcc4c,U-DEC,3,900.0,,3,inferred_from_decision_duration,False,True,True,False
development,2019-11-02,fd87b1bbfcde9d5e,83f7c3b91a402306,KO/TKO,1,29.0,,3,assumed_three_round_early_finish,False,True,False,False
development,2019-11-02,fd87b1bbfcde9d5e,a3e8ef1ce72a7d02,KO/TKO,1,147.0,,3,assumed_three_round_early_finish,False,True,False,False
development,2019-11-02,fd87b1bbfcde9d5e,216fddf542707629,KO/TKO,3,872.0,,3,assumed_three_round_early_finish,False,True,False,False
development,2019-11-02,fd87b1bbfcde9d5e,a2af14e9dba37b03,KO/TKO,1,127.0,,3,assumed_three_round_early_finish,False,True,False,False
development,2019-11-02,fd87b1bbfcde9d5e,d5955b81c26230ff,KO/TKO,1,167.0,,3,assumed_three_round_early_finish,False,True,False,False
development,2019-11-02,fd87b1bbfcde9d5e,f870cacadb058733,S-DEC,3,900.0,,3,inferred_from_decision_duration,False,True,True,False
development,2019-11-02,fd87b1bbfcde9d5e,28deed0ab55ca350,U-DEC,3,900.0,,3,inferred_from_decision_duration,False,True,True,False
development,2019-11-02,fd87b1bbfcde9d5e,7c40aa2cb6883a91,S-DEC,3,900.0,,3,inferred_from_decision_duration,False,True,True,False
development,2019-11-02,fd87b1bbfcde9d5e,ac0a63ad13897564,KO/TKO,3,900.0,,3,assumed_three_round_early_finish,False,True,False,False
development,2019-11-09,8d5daf67983b65ba,f0418c2c989a5cde,S-DEC,3,900.0,,3,inferred_from_decision_duration,False,True,True,False
development,2019-11-09,8d5daf67983b65ba,c814ef3b3a26e2fe,U-DEC,3,900.0,,3,inferred_from_decision_duration,False,True,True,False
development,2019-11-09,8d5daf67983b65ba,a7807ab56cb49cad,U-DEC,3,900.0,,3,inferred_from_decision_duration,False,True,True,False
development,2019-11-09,8d5daf67983b65ba,1af574c0814429ac,SUB,1,170.0,,3,assumed_three_round_early_finish,False,True,False,False
development,2019-11-09,8d5daf67983b65ba,495e64df4c4ce7a7,SUB,3,841.0,,3,assumed_three_round_early_finish,False,True,False,False
development,2019-11-09,8d5daf67983b65ba,c8dfcbee63266273,U-DEC,3,900.0,,3,inferred_from_decision_duration,False,True,True,False
development,2019-11-09,8d5daf67983b65ba,343749a2f7c5d78b,KO/TKO,3,629.0,,3,assumed_three_round_early_finish,False,True,False,False
development,2019-11-09,8d5daf67983b65ba,f820c6292e19d854,S-DEC,3,900.0,,3,inferred_from_decision_duration,False,True,True,False
development,2019-11-09,8d5daf67983b65ba,1317d7cd79495a0e,U-DEC,3,900.0,,3,inferred_from_decision_duration,False,True,True,False
development,2019-11-09,8d5daf67983b65ba,408fc024d3e91b0e,U-DEC,3,900.0,,3,inferred_from_decision_duration,False,True,True,False
development,2019-11-09,8d5daf67983b65ba,071a1cd551b7b4d5,KO/TKO,2,594.0,,3,assumed_three_round_early_finish,False,True,False,False
development,2019-11-09,8d5daf67983b65ba,3cd1f2c31b4e325a,U-DEC,3,900.0,,3,inferred_from_decision_duration,False,True,True,False
development,2019-11-09,8d5daf67983b65ba,c3bb60dc82345a9f,U-DEC,3,900.0,,3,inferred_from_decision_duration,False,True,True,False
development,2019-11-16,81ca2c245b19b3c5,18e1b0df8da7010e,U-DEC,3,900.0,,3,inferred_from_decision_duration,False,True,True,False
development,2019-11-16,81ca2c245b19b3c5,1800ffbb34ac7ed8,U-DEC,3,900.0,,3,inferred_from_decision_duration,False,True,True,False
development,2019-11-16,81ca2c245b19b3c5,80ce8f7d988d5e57,U-DEC,3,900.0,,3,inferred_from_decision_duration,False,True,True,False
development,2019-11-16,81ca2c245b19b3c5,e6a0f19af995c432,SUB,2,382.0,,3,assumed_three_round_early_finish,False,True,False,False
development,2019-11-16,81ca2c245b19b3c5,22307b580e0c8d0d,U-DEC,3,900.0,,3,inferred_from_decision_duration,False,True,True,False
development,2019-11-16,81ca2c245b19b3c5,094790e50afae55e,SUB,1,237.0,,3,assumed_three_round_early_finish,False,True,False,False
development,2019-11-16,81ca2c245b19b3c5,aa232e53d285cc6d,KO/TKO,3,859.0,,3,assumed_three_round_early_finish,False,True,False,False
development,2019-11-16,81ca2c245b19b3c5,9e1ecdb9a8856a8c,U-DEC,3,900.0,,3,inferred_from_decision_duration,False,True,True,False
development,2019-11-16,81ca2c245b19b3c5,57b111b54a2d2323,U-DEC,3,900.0,,3,inferred_from_decision_duration,False,True,True,False
development,2019-11-16,81ca2c245b19b3c5,7afe2a15ae7359e9,KO/TKO,1,86.0,,3,assumed_three_round_early_finish,False,True,False,False
development,2019-11-16,81ca2c245b19b3c5,c04274c8caa505dd,S-DEC,5,1500.0,,5,inferred_from_decision_duration,True,False,True,False
development,2019-12-07,b09890ba7ce1d1e2,81af3b60203d92df,KO/TKO,3,849.0,,3,assumed_three_round_early_finish,False,True,False,False
development,2019-12-07,b09890ba7ce1d1e2,652a956adab8ad0e,SUB,2,376.0,,3,assumed_three_round_early_finish,False,True,False,False
development,2019-12-07,b09890ba7ce1d1e2,a3f89ad71e1caa81,U-DEC,3,900.0,,3,inferred_from_decision_duration,False,True,True,False
development,2019-12-07,b09890ba7ce1d1e2,fa3f04be9344804b,SUB,1,260.0,,3,assumed_three_round_early_finish,False,True,False,False
development,2019-12-07,b09890ba7ce1d1e2,d9501c6985c1b38d,SUB,2,498.0,,3,assumed_three_round_early_finish,False,True,False,False
development,2019-12-07,b09890ba7ce1d1e2,57d04160f5438654,SUB,1,158.0,,3,assumed_three_round_early_finish,False,True,False,False
development,2019-12-07,b09890ba7ce1d1e2,b9ff9ebe19ae6358,U-DEC,3,900.0,,3,inferred_from_decision_duration,False,True,True,False
development,2019-12-07,b09890ba7ce1d1e2,b5365d22172e414b,KO/TKO,3,633.0,,3,assumed_three_round_early_finish,False,True,False,False
development,2019-12-07,b09890ba7ce1d1e2,bbc8e8a69e9bd106,KO/TKO,2,597.0,,3,assumed_three_round_early_finish,False,True,False,False
development,2019-12-07,b09890ba7ce1d1e2,e91f289f1b9f9519,KO/TKO,5,1496.0,,5,inferred_five_round_late_finish,True,False,False,False
development,2019-12-14,4565d435005319c0,30523303e8d85c25,KO/TKO,1,197.0,,3,assumed_three_round_early_finish,False,True,False,False
development,2019-12-14,4565d435005319c0,35d0ef51fede263c,U-DEC,3,900.0,,3,inferred_from_decision_duration,False,True,True,False
development,2019-12-14,4565d435005319c0,1881b1e85cceee13,U-DEC,3,900.0,,3,inferred_from_decision_duration,False,True,True,False
development,2019-12-14,4565d435005319c0,d42410f6f1039ab5,KO/TKO,1,274.0,,3,assumed_three_round_early_finish,False,True,False,False
development,2019-12-14,4565d435005319c0,98dd88d83f57c17a,KO/TKO,2,595.0,,3,assumed_three_round_early_finish,False,True,False,False
development,2019-12-14,4565d435005319c0,dd88960598219eba,U-DEC,3,900.0,,3,inferred_from_decision_duration,False,True,True,False
development,2019-12-14,4565d435005319c0,c4eaeec8ac778b27,KO/TKO,1,291.0,,3,assumed_three_round_early_finish,False,True,False,False
development,2019-12-14,4565d435005319c0,ad5ef8d8678ff97f,KO/TKO,1,90.0,,3,assumed_three_round_early_finish,False,True,False,False
development,2019-12-14,4565d435005319c0,a0c82ba11a373008,KO/TKO,3,643.0,,3,assumed_three_round_early_finish,False,True,False,False
development,2019-12-14,4565d435005319c0,b5ec939fd1edf048,S-DEC,3,900.0,,3,inferred_from_decision_duration,False,True,True,False
development,2019-12-14,4565d435005319c0,36fcfd186a8d6df7,U-DEC,5,1500.0,,5,inferred_from_decision_duration,True,False,True,False
development,2019-12-14,4565d435005319c0,efc40ec41114d8fa,U-DEC,5,1500.0,,5,inferred_from_decision_duration,True,False,True,False
development,2019-12-14,4565d435005319c0,82177c0f91d9618a,KO/TKO,5,1450.0,,5,inferred_five_round_late_finish,True,False,False,False
development,2019-12-21,74fefd43f073cd2f,15aa55a91cf848cf,S-DEC,3,900.0,,3,inferred_from_decision_duration,False,True,True,False
development,2019-12-21,74fefd43f073cd2f,60e1b3ac3182f5b3,SUB,1,223.0,,3,assumed_three_round_early_finish,False,True,False,False
development,2019-12-21,74fefd43f073cd2f,75523d31940c9344,U-DEC,3,900.0,,3,inferred_from_decision_duration,False,True,True,False
development,2019-12-21,74fefd43f073cd2f,5a5a65d8df176506,KO/TKO,1,257.0,,3,assumed_three_round_early_finish,False,True,False,False
development,2019-12-21,74fefd43f073cd2f,9140e6fdeaa7cd3f,U-DEC,3,900.0,,3,inferred_from_decision_duration,False,True,True,False
development,2019-12-21,74fefd43f073cd2f,6ea23c2c30f85a89,U-DEC,3,900.0,,3,inferred_from_decision_duration,False,True,True,False
development,2019-12-21,74fefd43f073cd2f,3637e661b6854b49,U-DEC,3,900.0,,3,inferred_from_decision_duration,False,True,True,False
development,2019-12-21,74fefd43f073cd2f,f93f794247af708a,S-DEC,3,900.0,,3,inferred_from_decision_duration,False,True,True,False
development,2019-12-21,74fefd43f073cd2f,b3bd27affa038e9c,U-DEC,3,900.0,,3,inferred_from_decision_duration,False,True,True,False
development,2019-12-21,74fefd43f073cd2f,47e49e04e32be7e9,KO/TKO,1,64.0,,3,assumed_three_round_early_finish,False,True,False,False
development,2019-12-21,74fefd43f073cd2f,997ab1ea9fab5643,KO/TKO,2,572.0,,3,assumed_three_round_early_finish,False,True,False,False
development,2019-12-21,74fefd43f073cd2f,2b8cae68963a40a9,S-DEC,3,900.0,,3,inferred_from_decision_duration,False,True,True,False
development,2019-12-21,74fefd43f073cd2f,06f37329b223b451,KO/TKO,1,198.0,,3,assumed_three_round_early_finish,False,True,False,False
development,2020-01-18,0c1773639c795466,96fe84d051847591,S-DEC,3,900.0,,3,inferred_from_decision_duration,False,True,True,False
development,2020-01-18,0c1773639c795466,6087c50c5f95a677,U-DEC,3,900.0,,3,inferred_from_decision_duration,False,True,True,False
development,2020-01-18,0c1773639c795466,63dd38f0dcc2ee88,KO/TKO,1,70.0,,3,assumed_three_round_early_finish,False,True,False,False
development,2020-01-18,0c1773639c795466,ff467a5f06a91a0f,U-DEC,3,900.0,,3,inferred_from_decision_duration,False,True,True,False
development,2020-01-18,0c1773639c795466,5868c154789648f0,U-DEC,3,900.0,,3,inferred_from_decision_duration,False,True,True,False
development,2020-01-18,0c1773639c795466,760b5b16b4931a77,U-DEC,3,900.0,,3,inferred_from_decision_duration,False,True,True,False
development,2020-01-18,0c1773639c795466,32a8f38bd1d46e3e,SUB,2,406.0,,3,assumed_three_round_early_finish,False,True,False,False
development,2020-01-18,0c1773639c795466,4eff0432bd364a23,SUB,1,169.0,,3,assumed_three_round_early_finish,False,True,False,False
development,2020-01-18,0c1773639c795466,702759500d47a059,SUB,2,578.0,,3,assumed_three_round_early_finish,False,True,False,False
development,2020-01-18,0c1773639c795466,36032308b7e86fd0,U-DEC,3,900.0,,3,inferred_from_decision_duration,False,True,True,False
development,2020-01-18,0c1773639c795466,eed6c9aff2234b7a,KO/TKO,1,40.0,,3,assumed_three_round_early_finish,False,True,False,False
development,2020-01-25,44aa652b181bcf68,901dbd1e6463c4ba,KO/TKO,1,163.0,,3,assumed_three_round_early_finish,False,True,False,False
development,2020-01-25,44aa652b181bcf68,918c2efc59c1952e,SUB,3,773.0,,3,assumed_three_round_early_finish,False,True,False,False
development,2020-01-25,44aa652b181bcf68,79161bde28636128,U-DEC,3,900.0,,3,inferred_from_decision_duration,False,True,True,False
development,2020-01-25,44aa652b181bcf68,737e2781e4a7db5c,U-DEC,3,900.0,,3,inferred_from_decision_duration,False,True,True,False
development,2020-01-25,44aa652b181bcf68,151c2bd6dfefb4b5,U-DEC,3,900.0,,3,inferred_from_decision_duration,False,True,True,False
development,2020-01-25,44aa652b181bcf68,ed94cdc0f2b97e15,U-DEC,3,900.0,,3,inferred_from_decision_duration,False,True,True,False
development,2020-01-25,44aa652b181bcf68,3fd3b871e83434c5,U-DEC,3,900.0,,3,inferred_from_decision_duration,False,True,True,False
development,2020-01-25,44aa652b181bcf68,6195d3e7c412c8a2,U-DEC,3,900.0,,3,inferred_from_decision_duration,False,True,True,False
development,2020-01-25,44aa652b181bcf68,b88b170a7fe40544,KO/TKO,2,566.0,,3,assumed_three_round_early_finish,False,True,False,False
development,2020-01-25,44aa652b181bcf68,7dcd5d8a44a284e5,SUB,1,153.0,,3,assumed_three_round_early_finish,False,True,False,False
development,2020-01-25,44aa652b181bcf68,2ef54419defb2364,U-DEC,3,900.0,,3,inferred_from_decision_duration,False,True,True,False
development,2020-01-25,44aa652b181bcf68,037d2f426c916ffc,KO/TKO,2,366.0,,3,assumed_three_round_early_finish,False,True,False,False
development,2020-02-08,b26d3e3746fb4024,a6441acec6718f03,U-DEC,3,900.0,,3,inferred_from_decision_duration,False,True,True,False
development,2020-02-08,b26d3e3746fb4024,326b843cb2b7fd94,S-DEC,3,900.0,,3,inferred_from_decision_duration,False,True,True,False
development,2020-02-08,b26d3e3746fb4024,d3f44fedc561d2d5,KO/TKO,2,401.0,,3,assumed_three_round_early_finish,False,True,False,False
development,2020-02-08,b26d3e3746fb4024,ed499508be1e5532,KO/TKO,1,27.0,,3,assumed_three_round_early_finish,False,True,False,False
development,2020-02-08,b26d3e3746fb4024,cb56e868deaddac4,S-DEC,3,900.0,,3,inferred_from_decision_duration,False,True,True,False
development,2020-02-08,b26d3e3746fb4024,11f7bac5037a184c,S-DEC,3,900.0,,3,inferred_from_decision_duration,False,True,True,False
development,2020-02-08,b26d3e3746fb4024,cefb47bcc04f540e,U-DEC,3,900.0,,3,inferred_from_decision_duration,False,True,True,False
development,2020-02-08,b26d3e3746fb4024,be822403f364fff3,S-DEC,3,900.0,,3,inferred_from_decision_duration,False,True,True,False
development,2020-02-08,b26d3e3746fb4024,57961c6adebfb13d,KO/TKO,1,119.0,,3,assumed_three_round_early_finish,False,True,False,False
development,2020-02-08,b26d3e3746fb4024,05cceae674c81b86,KO/TKO,3,663.0,,3,assumed_three_round_early_finish,False,True,False,False
development,2020-02-08,b26d3e3746fb4024,fae99a4089f8abb0,U-DEC,5,1500.0,,5,inferred_from_decision_duration,True,False,True,False
development,2020-02-15,5df17b3620145578,8725dc88f2e0a6f3,KO/TKO,2,582.0,,3,assumed_three_round_early_finish,False,True,False,False
development,2020-02-15,5df17b3620145578,d629aa5eb31a1e38,U-DEC,3,900.0,,3,inferred_from_decision_duration,False,True,True,False
development,2020-02-15,5df17b3620145578,51218519be104794,U-DEC,3,900.0,,3,inferred_from_decision_duration,False,True,True,False
development,2020-02-15,5df17b3620145578,94c0819fde11364d,U-DEC,3,900.0,,3,inferred_from_decision_duration,False,True,True,False
development,2020-02-15,5df17b3620145578,f3e2038bfb9b5d9d,U-DEC,3,900.0,,3,inferred_from_decision_duration,False,True,True,False
development,2020-02-15,5df17b3620145578,08426f06239d903c,KO/TKO,3,616.0,,3,assumed_three_round_early_finish,False,True,False,False
development,2020-02-15,5df17b3620145578,2dc48a745d6c662b,SUB,2,517.0,,3,assumed_three_round_early_finish,False,True,False,False
development,2020-02-15,5df17b3620145578,eab100e978c730c5,U-DEC,3,900.0,,3,inferred_from_decision_duration,False,True,True,False
development,2020-02-15,5df17b3620145578,b41e3be867afd6fa,U-DEC,3,900.0,,3,inferred_from_decision_duration,False,True,True,False
development,2020-02-15,5df17b3620145578,9d98e1c0d62213cf,DQ,1,242.0,,3,assumed_three_round_early_finish,False,True,False,False
development,2020-02-15,5df17b3620145578,96919cf8d3e988ff,U-DEC,3,900.0,,3,inferred_from_decision_duration,False,True,True,False
development,2020-02-15,5df17b3620145578,a02ffaf1fe462d28,DQ,3,789.0,,3,assumed_three_round_early_finish,False,True,False,False
development,2020-02-15,5df17b3620145578,801b3f24c670f19a,KO/TKO,1,188.0,,3,assumed_three_round_early_finish,False,True,False,False
development,2020-02-22,33b2f68ef95252e0,102fb91414fd24ab,KO/TKO,1,40.0,,3,assumed_three_round_early_finish,False,True,False,False
development,2020-02-22,33b2f68ef95252e0,af5b940f2c686524,U-DEC,3,900.0,,3,inferred_from_decision_duration,False,True,True,False
development,2020-02-22,33b2f68ef95252e0,ecc23234e820458d,U-DEC,3,900.0,,3,inferred_from_decision_duration,False,True,True,False
development,2020-02-22,33b2f68ef95252e0,03c2707563915d7d,KO/TKO,1,140.0,,3,assumed_three_round_early_finish,False,True,False,False
development,2020-02-22,33b2f68ef95252e0,3bd20b66b585d621,U-DEC,3,900.0,,3,inferred_from_decision_duration,False,True,True,False
development,2020-02-22,33b2f68ef95252e0,02bdb7a5b2986571,KO/TKO,2,481.0,,3,assumed_three_round_early_finish,False,True,False,False
development,2020-02-22,33b2f68ef95252e0,f882cf76a8bce308,KO/TKO,1,201.0,,3,assumed_three_round_early_finish,False,True,False,False
development,2020-02-22,33b2f68ef95252e0,6d48f75153e4ad6b,S-DEC,3,900.0,,3,inferred_from_decision_duration,False,True,True,False
development,2020-02-22,33b2f68ef95252e0,9bc18b63b07bb328,KO/TKO,1,88.0,,3,assumed_three_round_early_finish,False,True,False,False
development,2020-02-22,33b2f68ef95252e0,060987bb3025a0a8,U-DEC,3,900.0,,3,inferred_from_decision_duration,False,True,True,False
development,2020-02-22,33b2f68ef95252e0,2b417eb1ffa56ac1,SUB,1,209.0,,3,assumed_three_round_early_finish,False,True,False,False
development,2020-02-22,33b2f68ef95252e0,5fceb95c29d929bc,S-DEC,5,1500.0,,5,inferred_from_decision_duration,True,False,True,False
development,2020-02-29,fc9a9559a05f2704,533d0b5c0adfa15f,U-DEC,3,900.0,,3,inferred_from_decision_duration,False,True,True,False
development,2020-02-29,fc9a9559a05f2704,0bcb04163f8d8ead,KO/TKO,1,85.0,,3,assumed_three_round_early_finish,False,True,False,False
development,2020-02-29,fc9a9559a05f2704,59861c3d19eb46ef,SUB,2,518.0,,3,assumed_three_round_early_finish,False,True,False,False
development,2020-02-29,fc9a9559a05f2704,9d2f7d29bb9c9034,U-DEC,3,900.0,,3,inferred_from_decision_duration,False,True,True,False
development,2020-02-29,fc9a9559a05f2704,e30b9829e42aa4ca,U-DEC,3,900.0,,3,inferred_from_decision_duration,False,True,True,False
development,2020-02-29,fc9a9559a05f2704,d9a218ac3e148541,KO/TKO,1,287.0,,3,assumed_three_round_early_finish,False,True,False,False
development,2020-02-29,fc9a9559a05f2704,0e3af9b5e1b3ae80,U-DEC,3,900.0,,3,inferred_from_decision_duration,False,True,True,False
development,2020-02-29,fc9a9559a05f2704,eba6055d217d5b99,SUB,2,398.0,,3,assumed_three_round_early_finish,False,True,False,False
development,2020-02-29,fc9a9559a05f2704,671f42536454e541,KO/TKO,1,211.0,,3,assumed_three_round_early_finish,False,True,False,False
development,2020-02-29,fc9a9559a05f2704,f5b49f4c5a27e53b,KO/TKO,1,38.0,,3,assumed_three_round_early_finish,False,True,False,False
development,2020-02-29,fc9a9559a05f2704,8a85dffa80e6c7bd,KO/TKO,1,217.0,,3,assumed_three_round_early_finish,False,True,False,False
development,2020-02-29,fc9a9559a05f2704,e8219ea7da46f67f,KO/TKO,2,414.0,,3,assumed_three_round_early_finish,False,True,False,False
development,2020-03-07,0b5b6876c2a4723f,467e08195b29e857,KO/TKO,1,181.0,,3,assumed_three_round_early_finish,False,True,False,False
development,2020-03-07,0b5b6876c2a4723f,daa38964824f1b9f,S-DEC,3,900.0,,3,inferred_from_decision_duration,False,True,True,False
development,2020-03-07,0b5b6876c2a4723f,d671f436fab2a252,SUB,3,733.0,,3,assumed_three_round_early_finish,False,True,False,False
development,2020-03-07,0b5b6876c2a4723f,a70c43cafabc73c3,SUB,1,178.0,,3,assumed_three_round_early_finish,False,True,False,False
development,2020-03-07,0b5b6876c2a4723f,60c441c5838dfac2,U-DEC,3,900.0,,3,inferred_from_decision_duration,False,True,True,False
development,2020-03-07,0b5b6876c2a4723f,cd258394e8d58d04,KO/TKO,1,122.0,,3,assumed_three_round_early_finish,False,True,False,False
development,2020-03-07,0b5b6876c2a4723f,4d607b6ddc77a34c,S-DEC,3,900.0,,3,inferred_from_decision_duration,False,True,True,False
development,2020-03-07,0b5b6876c2a4723f,d66a8591af39ca7b,U-DEC,3,900.0,,3,inferred_from_decision_duration,False,True,True,False
development,2020-03-07,0b5b6876c2a4723f,891470d896b1de5a,KO/TKO,2,360.0,,3,assumed_three_round_early_finish,False,True,False,False
development,2020-03-07,0b5b6876c2a4723f,cf0a6466b762c668,S-DEC,5,1500.0,,5,inferred_from_decision_duration,True,False,True,False
development,2020-03-07,0b5b6876c2a4723f,b46f2f007b622bce,U-DEC,5,1500.0,,5,inferred_from_decision_duration,True,False,True,False
development,2020-03-14,53278852bcd91e11,ef526567c4dcf371,U-DEC,3,900.0,,3,inferred_from_decision_duration,False,True,True,False
development,2020-03-14,53278852bcd91e11,1a2d13834696c4ab,U-DEC,3,900.0,,3,inferred_from_decision_duration,False,True,True,False
development,2020-03-14,53278852bcd91e11,2a1826612a7d739c,U-DEC,3,900.0,,3,inferred_from_decision_duration,False,True,True,False
development,2020-03-14,53278852bcd91e11,9fc6aba53508dc48,U-DEC,3,900.0,,3,inferred_from_decision_duration,False,True,True,False
development,2020-03-14,53278852bcd91e11,ea303a8e6e31f264,U-DEC,3,900.0,,3,inferred_from_decision_duration,False,True,True,False
development,2020-03-14,53278852bcd91e11,b3c74554c871fbf8,U-DEC,3,900.0,,3,inferred_from_decision_duration,False,True,True,False
development,2020-03-14,53278852bcd91e11,dc45c8d70e256749,U-DEC,3,900.0,,3,inferred_from_decision_duration,False,True,True,False
development,2020-03-14,53278852bcd91e11,5bba49d88db7430f,U-DEC,3,900.0,,3,inferred_from_decision_duration,False,True,True,False
development,2020-03-14,53278852bcd91e11,c26a3f4c08333886,SUB,1,44.0,,3,assumed_three_round_early_finish,False,True,False,False
development,2020-03-14,53278852bcd91e11,5cee1d8f1e43d6f5,KO/TKO,1,154.0,,3,assumed_three_round_early_finish,False,True,False,False
development,2020-03-14,53278852bcd91e11,e0b323dae5bf4c90,SUB,3,628.0,,3,assumed_three_round_early_finish,False,True,False,False
development,2020-05-09,898337ef520fe4d3,b70dfff154b135bf,S-DEC,3,900.0,,3,inferred_from_decision_duration,False,True,True,False
development,2020-05-09,898337ef520fe4d3,08244974cf39ae38,U-DEC,3,900.0,,3,inferred_from_decision_duration,False,True,True,False
development,2020-05-09,898337ef520fe4d3,3f810c3433dddb80,KO/TKO,3,817.0,,3,assumed_three_round_early_finish,False,True,False,False
development,2020-05-09,898337ef520fe4d3,f2520dd5457ab293,S-DEC,3,900.0,,3,inferred_from_decision_duration,False,True,True,False
development,2020-05-09,898337ef520fe4d3,593f3b051aa82b0f,S-DEC,3,900.0,,3,inferred_from_decision_duration,False,True,True,False
development,2020-05-09,898337ef520fe4d3,b9abcce29378e5cc,U-DEC,3,900.0,,3,inferred_from_decision_duration,False,True,True,False
