date,event_id,fight_id,fighter_id,opponent_id,fighter,opponent,target,evaluation_year,training_start,training_through,selected_c,calibration_slope,baseline_probability,external_history_probability,style_probability,external_style_probability
2023-05-13,901cddcbfa079097,755202fce24b8f83,2cd428e9606856fd,41e83a89929d1327,Jairzinho Rozenstruik,Jailton Almeida,0,2023,2013-01-19,2022-12-17,0.003,1.09894380227722,0.249372014518128,0.263712510363231,0.238972717360545,0.249831500483827
2023-05-13,901cddcbfa079097,81fda78adcaedbc7,5eb50529a8418b77,f626118b6da0e020,Gabe Green,Bryan Battle,0,2023,2013-01-19,2022-12-17,0.003,1.09894380227722,0.379689453900192,0.402632560159668,0.367272400875931,0.39096915303857
2023-05-13,901cddcbfa079097,838a022ca5d99cc1,4b47e71384a9522f,cdb96af67d096b1e,Tim Means,Alex Morono,0,2023,2013-01-19,2022-12-17,0.003,1.09894380227722,0.41175613500604,0.417486130017924,0.385386069121256,0.389597060829673
2023-05-13,901cddcbfa079097,acfcf75f0215b7ab,2c5f5749569eef66,6c8072b61c276e67,Tainara Lisboa,Jessica-Rose Clark,1,2023,2013-01-19,2022-12-17,0.003,1.09894380227722,0.586617231411975,0.584046053711647,0.58108912140707,0.577507328357663
2023-05-13,901cddcbfa079097,b0f4c7788782e26e,442c9011034ae1fd,8a1f3b5c526cd6e6,Ian Machado Garry,Daniel Rodriguez,1,2023,2013-01-19,2022-12-17,0.003,1.09894380227722,0.565163113531376,0.569980462070109,0.565040255980893,0.570465295520413
2023-05-13,901cddcbfa079097,c501576b8ec35758,c21f26bbde777573,d4c9dcd330403612,Johnny Walker,Anthony Smith,1,2023,2013-01-19,2022-12-17,0.003,1.09894380227722,0.648542794298105,0.646730231898677,0.653567051967917,0.654284262889115
2023-05-13,901cddcbfa079097,dae2484418631ff5,260bd4cef10b033f,9014c02eff8b3d62,Ihor Potieria,Carlos Ulberg,0,2023,2013-01-19,2022-12-17,0.003,1.09894380227722,0.422659383258813,0.42154574772428,0.390245463659934,0.388240257387798
2023-05-13,901cddcbfa079097,f2ced83baf0457fc,31123249b0bbf52e,523fa774700d7d3f,Matt Brown,Court McGee,1,2023,2013-01-19,2022-12-17,0.003,1.09894380227722,0.413180256758904,0.414758539530087,0.415589421477409,0.414864918343836
2023-05-20,6f812143641ceff8,12683e06369d1a83,511e82663651438d,f53d4f21d1b5f2dc,Michael Johnson,Diego Ferreira,0,2023,2013-01-19,2022-12-17,0.003,1.09894380227722,0.457916694587706,0.43409051666955,0.435908870112616,0.410620401347459
2023-05-20,6f812143641ceff8,33007109c9ca1ede,2c483cf443f38ece,d7c3816669784109,Vanessa Demopoulos,Karolina Kowalkiewicz,0,2023,2013-01-19,2022-12-17,0.003,1.09894380227722,0.510138883292453,0.508726893268287,0.464547159631773,0.462177550711589
2023-05-20,6f812143641ceff8,3638ee66c7d34fe0,093e1f5bb73850be,4144798612ef96e5,Anthony Hernandez,Edmen Shahbazyan,1,2023,2013-01-19,2022-12-17,0.003,1.09894380227722,0.657734462144133,0.652784839975114,0.651119091066717,0.647526764769502
2023-05-20,6f812143641ceff8,49bd9a2f1fbebd1f,19c591115a58982c,8c1ca54b5089d199,Viacheslav Borshchev,Maheshate,1,2023,2013-01-19,2022-12-17,0.003,1.09894380227722,0.428186378847361,0.420714178772134,0.46893410936564,0.467230414532533
2023-05-20,6f812143641ceff8,73700c8c5107f719,33efaf2d0941cfcf,b9437600497350f3,Andre Fialho,Joaquin Buckley,0,2023,2013-01-19,2022-12-17,0.003,1.09894380227722,0.372981171463033,0.370466770279047,0.367180788333094,0.367740607852595
2023-05-20,6f812143641ceff8,744cbe6e49d4f41c,262d32ebda89efc4,9dedfdd91070ddd8,Natalia Silva,Victoria Leonardo,1,2023,2013-01-19,2022-12-17,0.003,1.09894380227722,0.859895206713856,0.853752804634029,0.866292810651567,0.861782520770533
2023-05-20,6f812143641ceff8,7d583e4002622848,2c010b26a3306969,b12fb759e02378de,Orion Cosce,Gilbert Urbina,0,2023,2013-01-19,2022-12-17,0.003,1.09894380227722,0.365633713355789,0.360811625040533,0.335704066877157,0.330963567234128
2023-05-20,6f812143641ceff8,8502f245aabd64ac,40f3cb27fc7305a1,8abac218746e04ca,Themba Gorimbo,Takashi Sato,1,2023,2013-01-19,2022-12-17,0.003,1.09894380227722,0.622886388227868,0.6221044993299,0.564928608576615,0.559867016848115
2023-05-20,6f812143641ceff8,924f982f0d9d2142,02f8fedc18cbd26c,8e5d953bdb9ae5e7,Emily Ducote,Loopy Godinez,0,2023,2013-01-19,2022-12-17,0.003,1.09894380227722,0.379161194153754,0.380803574120217,0.356385825556769,0.359237038892099
2023-05-20,6f812143641ceff8,cb9654746447b934,7447e9f28508106a,f0feeb2192937424,Mackenzie Dern,Angela Hill,1,2023,2013-01-19,2022-12-17,0.003,1.09894380227722,0.610064699877751,0.61560670881628,0.569718899039189,0.576272470441616
2023-05-20,6f812143641ceff8,eca400aeeb2763d1,036e96c1c12b8a59,971246648e162f0d,Nick Fiore,Chase Hooper,0,2023,2013-01-19,2022-12-17,0.003,1.09894380227722,0.534035272780295,0.529749923383691,0.481405181659805,0.473103860343302
2023-05-20,6f812143641ceff8,fb70b62915fdcec6,d31a5546c0e9b213,e9a3aeb207578eea,Rodrigo Nascimento,Ilir Latifi,1,2023,2013-01-19,2022-12-17,0.003,1.09894380227722,0.493332897057211,0.521563365966801,0.50406124438223,0.531087817928314
2023-06-03,7abe471b61725980,4d0029ad31bdd85a,8bd4200561c77a62,9d62c2d8ee151f08,Ketlen Souza,Karine Silva,0,2023,2013-01-19,2022-12-17,0.003,1.09894380227722,0.44153287093957,0.459827724798077,0.446523030086099,0.461971037293399
2023-06-03,7abe471b61725980,5459c3bb88d031f9,1a9480fc288e55d7,3738e68d2261e60f,Don'Tale Mayes,Andrei Arlovski,1,2023,2013-01-19,2022-12-17,0.003,1.09894380227722,0.582269091280731,0.58308036647393,0.555478491929413,0.555275120745046
2023-06-03,7abe471b61725980,72bb7605e340a8fe,6fc506e1099afe20,da22387a0407a2dc,Luan Lacerda,Da'Mon Blackshear,0,2023,2013-01-19,2022-12-17,0.003,1.09894380227722,0.527261816896629,0.522533642563568,0.552567254928315,0.547229948533476
2023-06-03,7abe471b61725980,7be3e513a31f6570,361d49960a196976,7aa3d6964eff4877,Daniel Pineda,Alex Caceres,0,2023,2013-01-19,2022-12-17,0.003,1.09894380227722,0.283478193141729,0.293333379385988,0.297560945727463,0.309320980264988
2023-06-03,7abe471b61725980,84f60cb00b8d4187,b67d6bacc68d4c92,f6bcbd91b114ff58,Daniel Santos,Johnny Munoz,1,2023,2013-01-19,2022-12-17,0.003,1.09894380227722,0.385781936994636,0.366111726764082,0.36249152836893,0.347474805003835
2023-06-03,7abe471b61725980,913d8a35095591d5,c96d9178c9ed9e62,dc7927cd622676a7,Tim Elliott,Victor Altamirano,1,2023,2013-01-19,2022-12-17,0.003,1.09894380227722,0.312798485341657,0.303836535301384,0.311675569376097,0.303408284901229
2023-06-03,7abe471b61725980,99808befeece3a8a,53c943c873cffe90,950d0ef5c17157c5,Philipe Lins,Maxim Grishin,1,2023,2013-01-19,2022-12-17,0.003,1.09894380227722,0.415943459862625,0.424639150774621,0.422089777893095,0.429670448703317
2023-06-03,7abe471b61725980,a122968e96068800,029e1293e609fd74,8adcbd525fab8d9b,Abubakar Nurmagomedov,Elizeu Zaleski dos Santos,0,2023,2013-01-19,2022-12-17,0.003,1.09894380227722,0.405418647402954,0.382204713811581,0.445900892167395,0.422449804964862
2023-06-03,7abe471b61725980,ad7bd4b3ee923498,8d11d9c13e2ccdf7,af9f42e6894047fc,Muhammad Naimov,Jamie Mullarkey,1,2023,2013-01-19,2022-12-17,0.003,1.09894380227722,0.322556299246026,0.317585272420675,0.342979639942207,0.339619224399867
2023-06-03,7abe471b61725980,c98f62eb74e69bcb,5fa2974cbd18e05c,a54660deb6a8489c,John Castaneda,Muin Gafurov,1,2023,2013-01-19,2022-12-17,0.003,1.09894380227722,0.545111953117548,0.558130326493298,0.575188932847218,0.588915946400699
2023-06-03,7abe471b61725980,d7ae0993c7a378ee,6d35bf94f7d30241,853eb0dd5c0e2149,Amir Albazi,Kai Kara-France,1,2023,2013-01-19,2022-12-17,0.003,1.09894380227722,0.610374305647749,0.632118533295782,0.645025124504043,0.662352013227521
2023-06-03,7abe471b61725980,dfc62aa72446e4a8,ac7c765882f2c68c,d05cb1e8d1b885d8,Elise Reed,Jinh Yu Frey,1,2023,2013-01-19,2022-12-17,0.003,1.09894380227722,0.510843117430326,0.526068905016705,0.509129737051815,0.521321585066804
2023-06-03,7abe471b61725980,e2f4cd4a9a579488,a75a48bfe776b2c2,d1941565abf50b16,Jesse Butler,Jim Miller,0,2023,2013-01-19,2022-12-17,0.003,1.09894380227722,0.507731782867364,0.517064628406322,0.499405148347789,0.508073907701046
2023-06-10,b6c6d1731ff00eeb,1676c64a94be0557,37d752ec41ed84bb,d7e40dca3ae125be,Maria Oliveira,Diana Belbita,0,2023,2013-01-19,2022-12-17,0.003,1.09894380227722,0.55871451818557,0.547370998709658,0.57674859061308,0.568140162997642
2023-06-10,b6c6d1731ff00eeb,40e8bf8ce508c436,07225ba28ae309b6,08af939f41b5a57b,Charles Oliveira,Beneil Dariush,1,2023,2013-01-19,2022-12-17,0.003,1.09894380227722,0.467207440315376,0.500939299656966,0.436227289122224,0.466747621264708
2023-06-10,b6c6d1731ff00eeb,46c67efd68a0b15d,583ee11abddfc581,82a5152216251682,Nate Landwehr,Dan Ige,0,2023,2013-01-19,2022-12-17,0.003,1.09894380227722,0.385008233750703,0.380283240846412,0.393105327625632,0.388404252426959
2023-06-10,b6c6d1731ff00eeb,47a5d4bb68352055,a9e260472d321361,f29a6350c69f4a33,Jasmine Jasudavicius,Miranda Maverick,1,2023,2013-01-19,2022-12-17,0.003,1.09894380227722,0.324291770269273,0.321379706663308,0.339374214405538,0.336897852246455
2023-06-10,b6c6d1731ff00eeb,5311298f79414125,8e9eb3fc86db0f7d,cad24459b28592ca,Marc-Andre Barriault,Eryk Anders,1,2023,2013-01-19,2022-12-17,0.003,1.09894380227722,0.498073971905388,0.491584128581442,0.509222876032298,0.503166163296531
2023-06-10,b6c6d1731ff00eeb,69bc7ca8ce831731,578ef12674df1e6a,80fa8218c99f9c58,Irene Aldana,Amanda Nunes,0,2023,2013-01-19,2022-12-17,0.003,1.09894380227722,0.292515881915337,0.28742301842783,0.274859312718049,0.269054247020547
2023-06-10,b6c6d1731ff00eeb,7ee8b91d7f80f8a7,31f8081c7600da93,5095b0920a3602aa,Kyle Nelson,Blake Bilder,1,2023,2013-01-19,2022-12-17,0.003,1.09894380227722,0.327566610722473,0.333355746361383,0.311145792686275,0.312295682631015
2023-06-10,b6c6d1731ff00eeb,947ea1122c04ba18,32ab52e5de93092d,9ada30894bf04e19,Steve Erceg,David Dvorak,1,2023,2013-01-19,2022-12-17,0.003,1.09894380227722,0.424219524870163,0.430140712544354,0.420777689244172,0.42600628435262
2023-06-10,b6c6d1731ff00eeb,e24b65cd8721349a,24656ef4d605c96f,7d420039bbfe7c1a,Aiemann Zahabi,Aoriqileng,1,2023,2013-01-19,2022-12-17,0.003,1.09894380227722,0.599574285538162,0.581976482625934,0.620736015215108,0.606616943945018
2023-06-10,b6c6d1731ff00eeb,e9d5ffcacf7d8757,a01a62132460a98d,dd6103dd7127db1d,Adam Fugitt,Mike Malott,0,2023,2013-01-19,2022-12-17,0.003,1.09894380227722,0.375062383384787,0.37611072483624,0.355316213943747,0.35487710367841
2023-06-17,b9415726dc3ec526,175d9e1ac0725145,13a0275fa13c4d26,7acbb0972e75281a,Jared Cannonier,Marvin Vettori,1,2023,2013-01-19,2022-12-17,0.003,1.09894380227722,0.39588533169752,0.387780499591093,0.372319705602881,0.363636253493953
2023-06-17,b9415726dc3ec526,5d9b84493f1ed114,369ea36e450ae62a,a93f94c923c3a9cb,Armen Petrosyan,Christian Leroy Duncan,1,2023,2013-01-19,2022-12-17,0.003,1.09894380227722,0.408207131189929,0.415904805364551,0.375553557396765,0.382048449495935
2023-06-17,b9415726dc3ec526,6c2199524d762b11,ae7fe94f117f98cf,eae48ff31db420c2,Joaquim Silva,Arman Tsarukyan,0,2023,2013-01-19,2022-12-17,0.003,1.09894380227722,0.0953594769277016,0.0886824902781083,0.0970430550466463,0.091515743721073
2023-06-17,b9415726dc3ec526,76fd6919d828d5c2,710f0f8c5d5c9d41,b8bbdeff718dbb7d,Lucas Almeida,Pat Sabatini,0,2023,2013-01-19,2022-12-17,0.003,1.09894380227722,0.380274947900173,0.374695029383802,0.383333223307841,0.379636666185789
2023-06-17,b9415726dc3ec526,7ba54a10f28c9496,7debc13b36343605,a7897d200692ab64,Cristian Quinonez,Kyung Ho Kang,0,2023,2013-01-19,2022-12-17,0.003,1.09894380227722,0.612129082233927,0.586325348658591,0.575554696497161,0.550193933159164
2023-06-17,b9415726dc3ec526,870672b1b443311e,447f9858ae78f921,9d19d9e4aa2662e8,Muslim Salikhov,Nicolas Dalby,0,2023,2013-01-19,2022-12-17,0.003,1.09894380227722,0.668062183205712,0.671660049661832,0.680332522925811,0.683986225956229
2023-06-17,b9415726dc3ec526,8794031c523bf534,476fe566d2df676e,56f7d7ee06be4aab,Modestas Bukauskas,Zac Pauga,1,2023,2013-01-19,2022-12-17,0.003,1.09894380227722,0.449718409791588,0.43553068709575,0.472534921382881,0.464548533579031
2023-06-17,b9415726dc3ec526,8ea12c7360fa0f6b,2526be54e6a0e62a,798e48f9e7f6ba22,Denys Bondar,Carlos Hernandez,0,2023,2013-01-19,2022-12-17,0.003,1.09894380227722,0.537188487448636,0.536706752423909,0.498338018949025,0.499601744157795
2023-06-17,b9415726dc3ec526,98458778348ea5d7,2e7878927067fdca,37f560436d745c18,Manuel Torres,Nikolas Motta,1,2023,2013-01-19,2022-12-17,0.003,1.09894380227722,0.643924740315913,0.647719587841299,0.610997974127944,0.612971357908652
2023-06-17,b9415726dc3ec526,9cfb84817a43b63c,59c438c81fbf3ece,a6eb54ae17a551be,Tereza Bleda,Gabriella Fernandes,1,2023,2013-01-19,2022-12-17,0.003,1.09894380227722,0.587635804648893,0.58875514286958,0.581227284204929,0.582184916015809
2023-06-17,b9415726dc3ec526,bc1be168c064f028,09e62c450e754913,3fa97913cfd205d3,Jimmy Flick,Alessandro Costa,0,2023,2013-01-19,2022-12-17,0.003,1.09894380227722,0.48898490502338,0.466664650722641,0.493111964319455,0.469255767322511
2023-06-24,a780d16cf7eed44d,07cb64236ae7aaea,6a740daf1b279661,beecb672a279223e,Maycee Barber,Amanda Ribas,1,2023,2013-01-19,2022-12-17,0.003,1.09894380227722,0.424672898658214,0.415498580406631,0.404499711564102,0.3944586110818
2023-06-24,a780d16cf7eed44d,42922bab8a3e1828,4dcfb28c011c11b2,c6aee362c7a7d482,Wellington Turman,Randy Brown,0,2023,2013-01-19,2022-12-17,0.003,1.09894380227722,0.412875054785451,0.407539347768091,0.349857761681796,0.34234098795893
2023-06-24,a780d16cf7eed44d,582806c33ce6dcf6,f2f140ce7532e327,ffe9703408fb5964,Gabriel Santos,David Onama,0,2023,2013-01-19,2022-12-17,0.003,1.09894380227722,0.496739230230636,0.489459267941323,0.471558344928444,0.46366129406658
2023-06-24,a780d16cf7eed44d,7b909acede0a26eb,4e6738062d469256,f14f644d41ade29f,Sedriques Dumas,Cody Brundage,1,2023,2013-01-19,2022-12-17,0.003,1.09894380227722,0.443494769164898,0.428987613639927,0.414123666936514,0.403312150574715
2023-06-24,a780d16cf7eed44d,8b296724a6844865,849c5d9979df5357,8c169fbe1ac33637,Mateusz Rebecki,Loik Radzhabov,1,2023,2013-01-19,2022-12-17,0.003,1.09894380227722,0.541312357291802,0.540853094283852,0.545895026641722,0.543593646196205
2023-06-24,a780d16cf7eed44d,9124740fe7816d70,12ebd7d157e91701,2f181c0467965b98,Bruno Silva,Brendan Allen,0,2023,2013-01-19,2022-12-17,0.003,1.09894380227722,0.29212113373611,0.287214000486521,0.32625397271869,0.320722793573058
2023-06-24,a780d16cf7eed44d,c22de92b9d9030dc,38c7f72747f4f712,d25240135aee03e5,Gillian Robertson,Tabatha Ricci,0,2023,2013-01-19,2022-12-17,0.003,1.09894380227722,0.540094134390129,0.51652383419039,0.501095580444864,0.480538314075259
2023-06-24,a780d16cf7eed44d,c2cdeb207cce5ceb,17e97649403ba428,55fa6ce3e522c8bb,Joshua Van,Zhalgas Zhumagulov,1,2023,2013-01-19,2022-12-17,0.003,1.09894380227722,0.679492396381162,0.674212443138139,0.624450685313727,0.617735153419182
2023-06-24,a780d16cf7eed44d,c3ef3cb03edde8bb,54f64b5e283b0ce7,fba03cd6cc28dc41,Ilia Topuria,Josh Emmett,1,2023,2013-01-19,2022-12-17,0.003,1.09894380227722,0.766082986900869,0.771198992716364,0.757184521865404,0.760460505335286
2023-06-24,a780d16cf7eed44d,ced01368259428f5,84b3e7d38f2d2ec5,8e382b585a92affe,Neil Magny,Phil Rowe,1,2023,2013-01-19,2022-12-17,0.003,1.09894380227722,0.583988235836974,0.5893500707149,0.596844040707528,0.602699918616872
2023-06-24,a780d16cf7eed44d,f18d44292036d5de,0bc697c5936a2d0a,e0c6edcb5b5d0b90,Trevor Peek,Chepe Mariscal,0,2023,2013-01-19,2022-12-17,0.003,1.09894380227722,0.71986154621086,0.723989728635236,0.678871476805289,0.680224794983428
2023-06-24,a780d16cf7eed44d,fcc1191761e365f9,a9da3158dd2c2b5a,e00a3dee329a51f7,Jack Jenkins,Jamall Emmers,1,2023,2013-01-19,2022-12-17,0.003,1.09894380227722,0.474449416598141,0.469236686002648,0.491794309596008,0.487345202990763
2023-07-01,e9e1acc96536bb4f,0548a24a9bf8d7a0,b0d6a1d8ac3d563d,c32aeb1a59e6272d,Max Griffin,Michael Morales,0,2023,2013-01-19,2022-12-17,0.003,1.09894380227722,0.343612676315912,0.343349891281651,0.327940014557046,0.325351269673705
2023-07-01,e9e1acc96536bb4f,288f7fb936c1523c,1e719d4b676dc19a,49d2a08964c5eb11,Brunno Ferreira,Nursulton Ruziboev,0,2023,2013-01-19,2022-12-17,0.003,1.09894380227722,0.612626155752064,0.60440440768132,0.601061092004459,0.594048640184508
2023-07-01,e9e1acc96536bb4f,454265014520a3f8,48a9a128784d53d1,7772b283d288dbe2,Elves Brener,Guram Kutateladze,1,2023,2013-01-19,2022-12-17,0.003,1.09894380227722,0.562805537064725,0.558260431386427,0.539636219179495,0.535230260180607
2023-07-01,e9e1acc96536bb4f,4dc5a41f357a7d85,135d124172a0bea3,99bd51917728c25d,Damir Ismagulov,Grant Dawson,0,2023,2013-01-19,2022-12-17,0.003,1.09894380227722,0.278540291593482,0.278872089989052,0.287575656798133,0.28711653838961
2023-07-01,e9e1acc96536bb4f,962e74250884e4c1,8f765fd5775a8873,ee9ebceabfd16fa7,Rinat Fakhretdinov,Kevin Lee,1,2023,2013-01-19,2022-12-17,0.003,1.09894380227722,0.555143609333738,0.570437077199663,0.570762406389281,0.583511838632609
2023-07-01,e9e1acc96536bb4f,bd2e14ee959f9b77,1788eee370f077b7,c0badf3243907e59,Blagoy Ivanov,Alexandr Romanov,0,2023,2013-01-19,2022-12-17,0.003,1.09894380227722,0.318893207073447,0.316213404811865,0.325988700286174,0.317942123265068
2023-07-01,e9e1acc96536bb4f,cd137988da724076,c2299ec916bc7c56,eb393afdbe3293d5,Benoit Saint Denis,Ismael Bonfim,1,2023,2013-01-19,2022-12-17,0.003,1.09894380227722,0.410045708270068,0.423490264429537,0.417748141655155,0.431903836437128
2023-07-01,e9e1acc96536bb4f,dffc65202afb881d,38c5817ade8a8014,528b071cf3da7c56,Ivana Petrovic,Luana Carolina,0,2023,2013-01-19,2022-12-17,0.003,1.09894380227722,0.6215734253753,0.61821714900442,0.598992945711676,0.596912493890148
2023-07-01,e9e1acc96536bb4f,ea29714dcfb07ce2,6551c64fbcd1a467,a4a80dd7336ffd59,Ariane da Silva,Melissa Gatto,1,2023,2013-01-19,2022-12-17,0.003,1.09894380227722,0.351500445929148,0.349221908419403,0.333274836756389,0.328879161470545
2023-07-01,e9e1acc96536bb4f,f557405652165aa3,0d8011111be000b2,36b8f265bcd1b7a4,Sean Strickland,Abus Magomedov,1,2023,2013-01-19,2022-12-17,0.003,1.09894380227722,0.682203751326962,0.689938946194508,0.698107301787476,0.704621850938718
2023-07-01,e9e1acc96536bb4f,f5a6acc99bc5c634,791c8437b341fba5,7b3503352cd53abb,Joanderson Brito,Westin Wilson,1,2023,2013-01-19,2022-12-17,0.003,1.09894380227722,0.685141616738852,0.683379181832013,0.666946018599512,0.664487986661227
2023-07-01,e9e1acc96536bb4f,fe370c518cf7873e,3143bf892608139a,351c4ec637380ad5,Yana Santos,Karol Rosa,0,2023,2013-01-19,2022-12-17,0.003,1.09894380227722,0.390954388882054,0.394869157293828,0.357579047038197,0.355781347663896
2023-07-08,6085ceb59087514b,0f24f3bc1b39ea45,792be9a24df82ed6,a0f0004aadf10b71,Brandon Moreno,Alexandre Pantoja,0,2023,2013-01-19,2022-12-17,0.003,1.09894380227722,0.685469679945337,0.690006998308834,0.702746509548779,0.707561937742079
2023-07-08,6085ceb59087514b,1ffe6e8df6dbefd2,35673bf5204524ee,7a47e068f8017019,Bo Nickal,Val Woodburn,1,2023,2013-01-19,2022-12-17,0.003,1.09894380227722,0.664906356281645,0.657766539851157,0.629460896445255,0.619319774518817
2023-07-08,6085ceb59087514b,20d8f6b4b7c8bae7,d8da10db80131bec,f2925e6db404bf1d,Niko Price,Robbie Lawler,0,2023,2013-01-19,2022-12-17,0.003,1.09894380227722,0.603318710743372,0.600796612205143,0.65047448548347,0.6510964505378
2023-07-08,6085ceb59087514b,420f7e6530dbc727,51c655162e462ceb,c051c2e12d692b8a,Shannon Ross,Jesus Aguilar,0,2023,2013-01-19,2022-12-17,0.003,1.09894380227722,0.317592369388638,0.307679691677675,0.31765062380593,0.310289811230154
2023-07-08,6085ceb59087514b,4b12a4b48755cd6b,cbf5e6f231b55443,e1248941344b3288,Yair Rodriguez,Alexander Volkanovski,0,2023,2013-01-19,2022-12-17,0.003,1.09894380227722,0.267941799553178,0.252900378742413,0.216993152663681,0.202011962118669
2023-07-08,6085ceb59087514b,4ec5d9bd1442e6c1,0d7b51c9d2649a6e,e1147d3d2dabe1ce,Dricus Du Plessis,Robert Whittaker,1,2023,2013-01-19,2022-12-17,0.003,1.09894380227722,0.529498101114761,0.544302742519983,0.519336019709267,0.531152844108838
2023-07-08,6085ceb59087514b,5b71958ee063a6e8,323d4ca260dfa0ba,c7d7fda69ec410d3,Esteban Ribovics,Kamuela Kirk,1,2023,2013-01-19,2022-12-17,0.003,1.09894380227722,0.570801117125354,0.570948072096259,0.580145619031765,0.580482466445586
2023-07-08,6085ceb59087514b,69f67a4a690eb15d,6370c1c1e12723d5,71171fc96445bf65,Marcin Prachnio,Vitor Petrino,0,2023,2013-01-19,2022-12-17,0.003,1.09894380227722,0.328867391937345,0.355232152483607,0.328152350221833,0.349602919516377
2023-07-08,6085ceb59087514b,6ef12db5b099ec81,70e1f8a821b72c8b,a495f599e787614f,Jimmy Crute,Alonzo Menifield,0,2023,2013-01-19,2022-12-17,0.003,1.09894380227722,0.416553239310655,0.432327257273857,0.38076666955322,0.397219177386051
2023-07-08,6085ceb59087514b,b6ea8880cc7af439,193b9d1858bc4df3,4d8fa64202cee4c1,Dan Hooker,Jalin Turner,1,2023,2013-01-19,2022-12-17,0.003,1.09894380227722,0.418798476450184,0.453729643857172,0.370234955411264,0.404582886728218
2023-07-08,6085ceb59087514b,d3a9aceeb7e23580,4461d7e47375a895,5ef94841c4bc3f86,Tatsuro Taira,Edgar Chairez,1,2023,2013-01-19,2022-12-17,0.003,1.09894380227722,0.77945605990933,0.768277657482571,0.747141100028419,0.736731932337298
2023-07-08,6085ceb59087514b,dbf8a4b0870a47d1,3c8a5200436e19f3,f3ca6908f78efebe,Cameron Saaiman,Terrence Mitchell,1,2023,2013-01-19,2022-12-17,0.003,1.09894380227722,0.715256846040662,0.717544914045241,0.659161442894236,0.659391380895843
2023-07-08,6085ceb59087514b,ef270d8cf29d071b,40cb680ae1cd331f,cffb87059e645bd1,Yazmin Jauregui,Denise Gomes,0,2023,2013-01-19,2022-12-17,0.003,1.09894380227722,0.560252146057284,0.555295047555812,0.544509989493032,0.538747588684771
2023-07-15,c9885b1b7c7055a0,3352c65f3f6d9b2a,6b453bc35a823c3f,f4d92416da98804b,Jack Della Maddalena,Bassil Hafez,1,2023,2013-01-19,2022-12-17,0.003,1.09894380227722,0.865112032694721,0.873631997360646,0.839967999744088,0.846384148581284
2023-07-15,c9885b1b7c7055a0,3624f4ae9c1d703e,cda1099995b46cc2,d9a56ecb6e94f02e,Genaro Valdez,Evan Elder,0,2023,2013-01-19,2022-12-17,0.003,1.09894380227722,0.356986851554604,0.343631635555294,0.373175386492885,0.363069207602508
2023-07-15,c9885b1b7c7055a0,57785c9be5b4526d,914a897455693650,f8f1ec513bcfef43,Carl Deaton,Alexander Munoz,0,2023,2013-01-19,2022-12-17,0.003,1.09894380227722,0.429807541625434,0.424846867626439,0.437343330077313,0.430379778047804
2023-07-15,c9885b1b7c7055a0,6adfe44b110c1510,285ae0b4a68221f4,6b7c7460855dbbb9,JunYong Park,Albert Duraev,1,2023,2013-01-19,2022-12-17,0.003,1.09894380227722,0.617230817407776,0.618335069712222,0.608332770094949,0.607158472489395
2023-07-15,c9885b1b7c7055a0,81b7a6aa147bd912,af9efbfd63d39734,d3f5d33d61cd00c9,Chelsea Chandler,Norma Dumont,0,2023,2013-01-19,2022-12-17,0.003,1.09894380227722,0.453941673097931,0.43773794252323,0.474855276721102,0.464953164561756
2023-07-15,c9885b1b7c7055a0,8362b372adb2f302,7832f2f62f04178f,a52bc1e62cf0b7c6,Tucker Lutz,Melsik Baghdasaryan,0,2023,2013-01-19,2022-12-17,0.003,1.09894380227722,0.363603013702534,0.3696816727574,0.388638094611287,0.395578777781811
2023-07-15,c9885b1b7c7055a0,b4cc389bb4af3707,20bccc9bb4ceb23e,305d73ede05e31ad,Melquizael Costa,Austin Lingo,1,2023,2013-01-19,2022-12-17,0.003,1.09894380227722,0.505665865444162,0.496803639313137,0.471545937620068,0.46210466051721
2023-07-15,c9885b1b7c7055a0,b52dccbe69864d2a,3920d0cc288f9b0d,ee18ff42063174df,Francisco Prado,Ottman Azaitar,1,2023,2013-01-19,2022-12-17,0.003,1.09894380227722,0.518816736460097,0.522107796632317,0.559806551659159,0.56645617850986
2023-07-15,c9885b1b7c7055a0,cae7de0873e03947,06e4245d16fc5315,fc6e681bf6658faf,Ailin Perez,Ashlee Evans-Smith,1,2023,2013-01-19,2022-12-17,0.003,1.09894380227722,0.676304515949323,0.68742039201253,0.669513489818043,0.677675919062172
2023-07-15,c9885b1b7c7055a0,dae80502466c8726,6e00cfffd54653c4,7f1bf0c255ec8756,Tyson Nam,Azat Maksum,0,2023,2013-01-19,2022-12-17,0.003,1.09894380227722,0.368416087428857,0.366386298148818,0.394166730805059,0.39527486220979
2023-07-15,c9885b1b7c7055a0,e4620f3fa451a3a4,809bd1a871491508,ff62013d2fce6d13,Terrance McKinney,Nazim Sadykhov,0,2023,2013-01-19,2022-12-17,0.003,1.09894380227722,0.525677707267043,0.532060364023037,0.526174253141695,0.534031389219392
2023-07-15,c9885b1b7c7055a0,eb30c9c975e15436,6c9b66b43663f2f7,efc67b07eed39794,Viktoriia Dudakova,Istela Nunes,1,2023,2013-01-19,2022-12-17,0.003,1.09894380227722,0.695638898588065,0.694083182255893,0.668964871268597,0.66767353205685
